stores,categories,obj,price,discount,event
emart24,식품,덴마크)인포켓치즈라이트20g,1500,1500,2+1
MINISTOP,식품,덴마크)인포켓치즈라이트20g,1500,1500,2+1
emart24,식품,덴마크)인포켓치즈오리지날20g,1500,1500,2+1
MINISTOP,식품,덴마크)인포켓치즈트러플20g,1500,1500,2+1
7-ELEVEn,식품,덴마크)인포켓치즈트러플20g,1500,1500,2+1
GS25,음료,덴마크)초코초코우유300ML,1800,1800,2+1
GS25,음료,덴마크)커피커피우유300ML,1800,1800,2+1
emart24,음료,덴마크)테이크얼라이브망고250ml,1700,1700,2+1
emart24,음료,덴마크)테이크얼라이브망고500ml,2500,2500,1+1
emart24,음료,덴마크)테이크얼라이브머스캣청포도250ml,1700,1700,2+1
emart24,음료,덴마크)테이크얼라이브블러드오렌지250ml,1700,1700,2+1
emart24,음료,덴마크)테이크얼라이브샤인머스캣500ml,2500,2500,1+1
emart24,음료,덴마크)테이크얼라이브스위트자몽250ml,1700,1700,2+1
emart24,음료,덴마크)테이크얼라이브스위티자몽500ml,2500,2500,1+1
GS25,음료,덴마크)테이크얼라이브제로톡400,2500,2500,1+1
emart24,음료,덴마크)테이크얼라이브제로톡스위티자몽400ml,2500,2500,1+1
GS25,음료,덴마크)프룻믹스제로500ML,2500,2500,1+1
